date,drinking_water_count,drinking_water_nearest,water_well_count,water_well_nearest,toilet_count,toilet_nearest,waste_basket_count,waste_basket_nearest,wastewater_plant_count,wastewater_plant_nearest,osm_wetland_nearest,osm_reservoir_nearest,osm_water_nearest,osm_riverbank_nearest,osm_river_nearest,osm_stream_nearest,osm_canal_nearest,osm_drain_nearest
2014-01-01,0.0,10000.0,0.0,10000.0,0.005555555555555556,6305.110404516537,0.0,10000.0,0.0,10000.0,1162.3092690056865,9937.662258153256,508.8595709623329,424.07003077769025,276.3044438997461,1419.886060080881,1839.7648683689893,8561.717663270194
2015-01-01,0.0,10000.0,0.0,10000.0,0.005555555555555556,6305.110404516537,0.0,10000.0,0.0,10000.0,1162.3092690056865,9937.662258153256,508.8595709623329,424.07003077769025,276.3044438997461,1419.886060080881,1839.7648683689893,8561.717663270194
2016-01-01,0.027777777777777776,1805.9854914947882,0.0,10000.0,0.027777777777777776,1204.6697559569097,0.0,10000.0,0.0,10000.0,1162.3092690056865,9937.662258153256,508.8595709623329,424.07003077769025,276.3044438997461,1419.886060080881,1839.7648683689893,8561.717663270194
2017-01-01,0.03333333333333333,1719.1665692054883,0.0,10000.0,0.03333333333333333,1165.7803060873046,0.0,10000.0,0.0,10000.0,1162.3092690056865,9937.662258153256,508.8595709623329,424.07003077769025,276.3044438997461,1419.886060080881,1839.7648683689893,8561.717663270194
2018-01-01,0.05555555555555555,722.9586443508412,0.005555555555555556,3041.945942138899,0.044444444444444446,1238.012689555483,0.0,10000.0,0.0,10000.0,1162.3092690056865,9937.662258153256,508.8595709623329,424.07003077769025,276.3044438997461,1419.886060080881,1839.7648683689893,8561.717663270194
2019-01-01,0.005555555555555556,2807.244360875393,0.016666666666666666,1886.7549146455833,0.07222222222222222,849.019488746633,0.0,10000.0,0.0,10000.0,1162.3092690056865,9937.662258153256,508.8595709623329,424.07003077769025,276.3044438997461,1419.886060080881,1839.7648683689893,8561.717663270194
2020-01-01,0.005555555555555556,2807.244360875393,0.011111111111111112,1916.0768182602128,0.07777777777777778,848.9757198558287,0.0,10000.0,0.0,10000.0,1162.3092690056865,9937.662258153256,508.8595709623329,424.07003077769025,276.3044438997461,1419.886060080881,1839.7648683689893,8561.717663270194
2021-01-01,0.005555555555555556,2807.244360875393,0.011111111111111112,1916.0768182602128,0.07777777777777778,850.145782530775,0.0,10000.0,0.0,10000.0,1162.3092690056865,9937.662258153256,508.8595709623329,424.07003077769025,276.3044438997461,1419.886060080881,1839.7648683689893,8561.717663270194
2022-01-01,0.005555555555555556,2807.244360875393,0.011111111111111112,1916.0768182602128,0.08333333333333333,849.4578986227965,0.0,10000.0,0.0,10000.0,1162.3092690056865,9937.662258153256,508.8595709623329,424.07003077769025,276.3044438997461,1419.886060080881,1839.7648683689893,8561.717663270194
